Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
4,416,2,0,4,0,0,0.0,0.0,0,0,0,2,2,1.0,1,0
15,1661,7,3,12,2,0,0.0,0.2,0,0,0,3,1,1.0,4,2
26,2376,18,5,21,5,0,0.0,0.19230769230769232,0,0,0,3,1,1.0,4,3
8,885,4,2,6,2,0,0.0,0.25,0,0,0,3,1,1.0,1,7
9,902,3,3,6,3,1,0.1111111111111111,0.3333333333333333,1,1,0,3,2,0.8888888888888888,2,0
6,637,1,3,3,1,0,0.0,0.5,0,0,0,6,6,1.0,1,0
4,442,2,2,2,2,0,0.0,0.5,0,0,0,3,1,1.0,1,0
8,873,1,2,6,3,0,0.0,0.25,0,0,0,8,8,1.0,1,0
8,848,2,3,5,3,0,0.0,0.375,0,0,0,5,3,1.0,1,0
15,1680,10,2,13,2,0,0.0,0.13333333333333333,0,0,0,2,1,1.0,4,6
13,1399,2,5,8,4,0,0.0,0.38461538461538464,1,1,0,8,5,1.0,3,9
27,2573,19,0,27,2,0,0.0,0.0,0,0,0,3,1,1.0,4,3
10,1085,2,4,6,3,0,0.0,0.4,0,0,0,6,4,1.0,2,0
22,2416,6,10,12,9,0,0.0,0.45454545454545453,0,0,0,6,2,1.0,4,4
4,417,1,1,3,1,0,0.0,0.25,0,0,0,4,4,1.0,1,0
6,649,2,4,2,2,0,0.0,0.6666666666666666,0,0,0,3,3,1.0,1,0
8,874,1,2,6,2,0,0.0,0.25,0,0,0,8,8,1.0,1,0
17,1864,8,3,14,2,0,0.0,0.17647058823529413,0,0,0,3,1,1.0,4,11
12,1314,2,4,8,3,0,0.0,0.3333333333333333,2,1,0,7,5,1.0,2,9
6,627,2,2,4,2,0,0.0,0.3333333333333333,0,0,0,4,2,1.0,1,0
16,1737,7,1,15,2,0,0.0,0.0625,0,0,0,3,1,1.0,4,1
14,1607,8,2,12,2,0,0.0,0.14285714285714285,0,0,0,3,1,1.0,3,6
6,653,2,1,5,2,0,0.0,0.16666666666666666,1,1,0,3,3,1.0,1,0
26,2801,4,12,14,10,0,0.0,0.46153846153846156,3,3,1,8,5,1.0,4,5
16,1627,3,5,11,3,1,0.125,0.3125,1,0,0,6,2,0.875,4,0
17,1791,3,8,9,6,0,0.0,0.47058823529411764,2,2,1,6,5,1.0,4,0
7,726,2,3,4,2,0,0.0,0.42857142857142855,1,1,0,4,3,1.0,1,0
12,1313,6,3,9,2,0,0.0,0.25,0,0,0,3,1,1.0,2,15
13,1363,4,5,8,5,1,0.07692307692307693,0.38461538461538464,0,0,0,6,1,0.9230769230769231,3,0
24,2595,5,9,15,6,0,0.0,0.375,4,3,1,6,4,1.0,4,5
16,1754,8,5,11,5,0,0.0,0.3125,0,0,0,3,1,1.0,4,1
18,1721,10,4,14,4,0,0.0,0.2222222222222222,0,0,0,3,1,1.0,4,12
19,2082,11,2,17,3,0,0.0,0.10526315789473684,0,0,0,3,1,1.0,4,10
12,1350,7,4,8,3,0,0.0,0.3333333333333333,1,0,0,3,1,1.0,2,10
14,1562,6,3,11,3,0,0.0,0.21428571428571427,0,0,0,4,1,1.0,3,7
12,1275,6,2,10,2,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,2,10
15,1405,11,5,10,5,0,0.0,0.3333333333333333,1,0,0,3,1,1.0,4,13
11,1154,6,3,8,3,0,0.0,0.2727272727272727,0,0,0,3,1,1.0,2,10
8,890,2,2,6,2,0,0.0,0.25,1,1,0,4,4,1.0,1,8
5,568,1,1,4,1,0,0.0,0.2,1,1,0,5,5,1.0,1,0
12,1319,2,5,7,4,0,0.0,0.4166666666666667,1,0,1,8,4,1.0,2,0
7,765,1,2,5,2,0,0.0,0.2857142857142857,0,0,0,7,7,1.0,1,0
4,438,1,1,3,1,0,0.0,0.25,0,0,0,4,4,1.0,1,0
12,1312,7,2,10,3,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,2,10
17,1842,8,4,13,4,0,0.0,0.23529411764705882,0,0,0,3,2,1.0,4,11
18,1621,12,2,16,1,0,0.0,0.1111111111111111,0,0,0,3,1,1.0,4,12
7,776,2,2,5,2,0,0.0,0.2857142857142857,2,2,1,4,3,1.0,1,0
14,1422,2,5,9,4,1,0.07142857142857142,0.35714285714285715,1,1,0,8,5,0.9285714285714286,3,8
6,651,2,2,4,2,0,0.0,0.3333333333333333,1,1,0,3,3,1.0,1,0
13,1327,9,1,12,2,0,0.0,0.07692307692307693,0,0,0,2,1,1.0,3,13
12,1311,6,1,11,1,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,2,10
12,1375,8,2,10,4,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,2,15
17,1848,8,4,13,3,0,0.0,0.23529411764705882,0,0,0,3,1,1.0,4,11
17,1836,3,5,12,6,0,0.0,0.29411764705882354,0,0,0,8,1,1.0,4,14
18,1770,12,2,16,2,0,0.0,0.1111111111111111,0,0,0,3,1,1.0,4,12
15,1647,2,5,10,4,0,0.0,0.3333333333333333,0,0,0,10,5,1.0,4,0
12,1282,2,3,9,3,0,0.0,0.25,1,1,1,7,5,1.0,2,0
7,727,2,3,4,2,0,0.0,0.42857142857142855,1,1,0,4,3,1.0,1,0
25,2680,5,9,16,6,0,0.0,0.36,5,5,1,6,3,1.0,4,5
3,313,1,1,2,1,0,0.0,0.3333333333333333,0,0,0,3,3,1.0,1,0
8,869,1,3,5,3,0,0.0,0.375,1,1,0,8,8,1.0,1,0
19,2021,4,6,13,6,0,0.0,0.3157894736842105,1,0,1,6,4,1.0,4,0
18,1919,6,9,9,7,0,0.0,0.5,2,0,0,7,1,1.0,4,4
9,971,2,4,5,3,0,0.0,0.4444444444444444,1,0,1,6,3,1.0,2,0
26,2313,19,5,21,5,0,0.0,0.19230769230769232,0,0,0,2,1,1.0,4,3
17,1824,8,5,12,4,0,0.0,0.29411764705882354,0,0,0,3,1,1.0,4,11
14,1534,2,4,10,4,0,0.0,0.2857142857142857,1,1,0,10,4,1.0,3,0
10,1068,6,3,7,3,0,0.0,0.3,1,0,0,3,1,1.0,2,10
4,392,2,1,3,1,0,0.0,0.25,1,1,0,3,1,1.0,1,0
12,1340,6,2,10,2,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,2,15
17,1813,8,5,12,4,0,0.0,0.29411764705882354,0,0,0,3,1,1.0,4,11
11,1138,2,4,7,4,1,0.09090909090909091,0.36363636363636365,1,1,0,7,3,0.9090909090909091,2,0
24,2518,4,9,15,7,0,0.0,0.375,4,3,0,10,4,1.0,4,5
5,549,1,2,3,2,0,0.0,0.4,0,0,0,5,5,1.0,1,0
14,1588,8,5,9,3,0,0.0,0.35714285714285715,0,0,0,3,1,1.0,3,6
12,1287,2,4,8,4,0,0.0,0.3333333333333333,1,1,0,6,6,1.0,2,9
11,1199,3,2,9,2,0,0.0,0.18181818181818182,0,0,0,5,2,1.0,2,0
24,2370,15,2,22,2,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,4,3
17,1852,10,2,15,4,0,0.0,0.11764705882352941,1,0,0,3,1,1.0,4,11
13,1341,3,4,9,5,1,0.07692307692307693,0.3076923076923077,1,1,0,5,3,0.9230769230769231,3,0
15,1606,3,7,8,5,0,0.0,0.4666666666666667,2,1,0,8,2,1.0,4,0
16,1809,10,3,13,2,0,0.0,0.1875,0,0,0,2,1,1.0,4,6
11,944,9,1,10,1,0,0.0,0.09090909090909091,0,0,0,2,1,1.0,2,13
17,1809,6,7,10,6,0,0.0,0.4117647058823529,0,0,0,4,2,1.0,4,4
7,716,3,4,3,3,0,0.0,0.5714285714285714,0,0,0,3,1,1.0,1,0
24,2611,5,8,16,7,0,0.0,0.3333333333333333,5,5,1,6,3,1.0,4,5
10,1128,1,3,7,2,0,0.0,0.3,0,0,0,10,10,1.0,2,0
7,665,3,2,5,2,1,0.14285714285714285,0.2857142857142857,1,0,0,3,1,0.8571428571428571,1,0
18,1655,12,3,15,3,0,0.0,0.16666666666666666,1,0,0,3,1,1.0,4,12
17,1841,8,5,12,4,0,0.0,0.29411764705882354,1,1,1,3,1,1.0,4,11
13,1445,8,1,12,2,0,0.0,0.07692307692307693,0,0,0,2,1,1.0,3,10
8,829,2,3,5,3,0,0.0,0.375,1,1,0,5,3,1.0,1,0
15,1645,8,1,14,2,0,0.0,0.06666666666666667,0,0,0,3,1,1.0,4,2
9,947,4,6,3,2,0,0.0,0.6666666666666666,0,0,0,4,1,1.0,2,7
6,517,2,2,4,2,0,0.0,0.3333333333333333,0,0,0,4,2,1.0,1,0
6,601,3,1,5,1,0,0.0,0.16666666666666666,0,0,0,4,1,1.0,1,0
7,737,2,4,3,3,0,0.0,0.5714285714285714,0,0,0,5,2,1.0,1,0
13,1425,3,5,8,4,0,0.0,0.38461538461538464,1,0,1,6,1,1.0,3,0
10,987,7,3,7,4,0,0.0,0.3,1,0,0,2,1,1.0,2,13
5,548,4,0,5,0,0,0.0,0.0,0,0,0,2,1,1.0,1,0
25,2748,4,11,14,8,0,0.0,0.44,3,3,0,8,4,1.0,4,5
14,1408,2,7,7,5,1,0.07142857142857142,0.5,0,0,0,7,6,0.9285714285714286,3,0
9,1016,2,3,6,3,0,0.0,0.3333333333333333,0,0,0,5,4,1.0,2,0
13,1401,2,4,9,4,0,0.0,0.3076923076923077,2,0,0,7,6,1.0,3,9
10,931,6,1,9,1,0,0.0,0.1,0,0,0,3,1,1.0,2,13
9,962,2,3,6,3,0,0.0,0.3333333333333333,1,0,1,5,4,1.0,2,0
21,2254,3,7,14,6,0,0.0,0.3333333333333333,0,0,0,11,2,1.0,4,14
17,1835,9,1,16,2,0,0.0,0.058823529411764705,0,0,0,3,1,1.0,4,11
17,1781,2,8,9,6,0,0.0,0.47058823529411764,0,0,0,9,8,1.0,4,14
11,1085,2,4,7,3,1,0.09090909090909091,0.36363636363636365,0,0,0,6,4,0.9090909090909091,2,8
13,1401,6,1,12,1,0,0.0,0.07692307692307693,1,1,0,3,1,1.0,3,7
3,297,3,0,3,0,0,0.0,0.0,0,0,0,1,1,1.0,1,0
17,1840,9,3,14,2,0,0.0,0.17647058823529413,0,0,0,3,1,1.0,4,7
16,1707,9,1,15,1,0,0.0,0.0625,0,0,0,3,1,1.0,4,1
18,1795,11,2,16,2,0,0.0,0.1111111111111111,0,0,0,3,1,1.0,4,12
18,1975,9,0,18,1,0,0.0,0.0,0,0,0,3,1,1.0,4,10
15,1679,7,4,11,4,0,0.0,0.26666666666666666,0,0,0,4,1,1.0,4,6
18,1708,13,5,13,4,0,0.0,0.2777777777777778,0,0,0,3,1,1.0,4,12
14,1522,3,3,11,3,0,0.0,0.21428571428571427,0,0,0,5,4,1.0,3,0
9,878,2,2,7,2,1,0.1111111111111111,0.2222222222222222,1,1,0,5,3,0.8888888888888888,2,0
4,421,1,1,3,1,0,0.0,0.25,0,0,0,4,4,1.0,1,0
18,1694,11,3,15,3,0,0.0,0.16666666666666666,1,0,0,3,1,1.0,4,12
10,1077,1,3,7,2,0,0.0,0.3,0,0,0,10,10,1.0,2,0
15,1625,7,4,11,4,0,0.0,0.26666666666666666,0,0,0,3,1,1.0,4,10
17,1826,7,5,12,3,0,0.0,0.29411764705882354,0,0,0,6,1,1.0,4,11
12,1331,7,0,12,0,0,0.0,0.0,0,0,0,3,1,1.0,2,10
12,1301,6,0,12,0,0,0.0,0.0,0,0,0,4,1,1.0,2,15
12,1346,6,2,10,1,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,2,15
15,1654,2,6,9,7,0,0.0,0.4,0,0,0,9,6,1.0,4,0
16,1784,6,5,11,4,0,0.0,0.3125,0,0,0,3,2,1.0,4,6
6,637,1,3,3,1,0,0.0,0.5,0,0,0,6,6,1.0,1,0
24,2637,6,9,15,9,0,0.0,0.375,1,1,0,6,2,1.0,4,4
11,1158,4,4,7,3,0,0.0,0.36363636363636365,0,0,0,4,2,1.0,2,10
5,544,3,3,2,3,0,0.0,0.6,1,0,0,2,1,1.0,1,0
13,1277,3,3,10,3,0,0.0,0.23076923076923078,0,0,0,7,2,1.0,3,0
16,1708,7,2,14,2,0,0.0,0.125,0,0,0,3,2,1.0,4,1
8,895,1,3,5,3,0,0.0,0.375,0,0,0,8,8,1.0,1,0
15,1703,8,2,13,3,0,0.0,0.13333333333333333,0,0,0,2,1,1.0,4,6
5,538,2,2,3,2,0,0.0,0.4,1,1,0,3,2,1.0,1,0
7,770,3,3,4,3,0,0.0,0.42857142857142855,0,0,0,3,2,1.0,1,0
26,2537,17,4,22,4,0,0.0,0.15384615384615385,0,0,0,3,1,1.0,4,3
8,837,3,4,4,3,0,0.0,0.5,0,0,0,4,2,1.0,1,0
15,1596,7,3,12,4,0,0.0,0.2,0,0,0,3,2,1.0,4,2
7,781,1,3,4,3,0,0.0,0.42857142857142855,0,0,0,7,7,1.0,1,0
15,1598,2,7,8,5,1,0.06666666666666667,0.4666666666666667,0,0,0,8,6,0.9333333333333333,4,8
18,1739,9,3,15,2,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,4,12
12,1292,6,3,9,2,0,0.0,0.25,0,0,0,3,1,1.0,2,15
13,1400,2,5,8,4,0,0.0,0.38461538461538464,1,1,0,7,6,1.0,3,9
15,1625,2,5,10,5,0,0.0,0.3333333333333333,1,1,0,10,5,1.0,4,8
19,2016,7,8,11,7,0,0.0,0.42105263157894735,1,1,0,5,1,1.0,4,4
9,937,4,4,5,4,0,0.0,0.4444444444444444,1,1,1,3,2,1.0,2,0
15,1626,7,4,11,4,0,0.0,0.26666666666666666,1,1,0,3,1,1.0,4,2
6,673,2,2,4,2,0,0.0,0.3333333333333333,1,1,0,3,3,1.0,1,0
5,516,2,3,2,1,0,0.0,0.6,1,1,0,3,2,1.0,1,0
18,1949,2,7,11,6,0,0.0,0.3888888888888889,0,0,0,9,9,1.0,4,14
3,349,2,1,2,1,0,0.0,0.3333333333333333,0,0,0,2,1,1.0,1,0
15,1557,2,5,10,4,0,0.0,0.3333333333333333,0,0,0,9,6,1.0,4,0
10,1065,3,4,6,3,0,0.0,0.4,0,0,0,5,2,1.0,2,0
11,1166,2,4,7,3,0,0.0,0.36363636363636365,2,1,1,6,5,1.0,2,9
8,851,4,1,7,1,0,0.0,0.125,1,0,0,3,1,1.0,1,0
16,1730,2,6,10,5,0,0.0,0.375,1,0,0,9,7,1.0,4,8
11,1197,2,5,6,4,0,0.0,0.45454545454545453,1,1,0,7,4,1.0,2,0
14,1536,8,2,12,2,0,0.0,0.14285714285714285,0,0,0,2,1,1.0,3,6
17,1843,8,4,13,4,0,0.0,0.23529411764705882,0,0,0,3,1,1.0,4,11
29,3148,5,12,17,10,0,0.0,0.41379310344827586,4,3,0,8,4,1.0,4,5
12,1263,6,3,9,3,0,0.0,0.25,0,0,0,3,1,1.0,2,15
9,925,2,5,4,4,0,0.0,0.5555555555555556,1,1,1,5,4,1.0,2,0
6,639,1,2,4,1,0,0.0,0.3333333333333333,0,0,0,6,6,1.0,1,0
10,1117,6,0,10,0,0,0.0,0.0,0,0,0,2,1,1.0,2,10
7,794,4,0,7,0,0,0.0,0.0,0,0,0,2,1,1.0,1,7
9,909,3,4,5,3,0,0.0,0.4444444444444444,1,0,0,5,1,1.0,2,0
27,2360,16,2,25,2,0,0.0,0.07407407407407407,0,0,0,3,1,1.0,4,3
14,1425,3,5,9,4,1,0.07142857142857142,0.35714285714285715,1,0,0,5,4,0.9285714285714286,3,0
11,1204,2,6,5,5,0,0.0,0.5454545454545454,0,0,0,9,2,1.0,2,0
16,1740,9,4,12,3,0,0.0,0.25,0,0,0,3,1,1.0,4,1
24,2344,15,6,18,6,0,0.0,0.25,0,0,0,2,1,1.0,4,3
8,881,4,3,5,3,0,0.0,0.375,0,0,0,3,1,1.0,1,0
12,1242,2,4,8,3,1,0.08333333333333333,0.3333333333333333,0,0,0,6,5,0.9166666666666666,2,8
12,1317,7,3,9,2,0,0.0,0.25,0,0,0,3,1,1.0,2,15
15,1660,9,3,12,2,0,0.0,0.2,0,0,0,2,1,1.0,4,2
8,879,3,2,6,2,0,0.0,0.25,0,0,0,4,2,1.0,1,0
15,1648,8,2,13,2,0,0.0,0.13333333333333333,0,0,0,3,1,1.0,4,2
26,2832,5,7,19,7,0,0.0,0.2692307692307692,3,3,0,7,4,1.0,4,5
12,1295,6,3,9,2,0,0.0,0.25,0,0,0,3,1,1.0,2,15
18,1963,2,6,12,6,0,0.0,0.3333333333333333,0,0,0,9,9,1.0,4,14
6,689,2,3,3,2,0,0.0,0.5,1,0,0,3,3,1.0,1,0
6,656,2,3,3,3,0,0.0,0.5,0,0,0,3,3,1.0,1,0
6,632,1,3,3,2,0,0.0,0.5,1,0,1,6,6,1.0,1,0
9,976,4,4,5,3,0,0.0,0.4444444444444444,0,0,0,3,2,1.0,2,10
15,1638,2,5,10,4,0,0.0,0.3333333333333333,0,0,0,8,7,1.0,4,0
17,1796,7,3,14,3,0,0.0,0.17647058823529413,0,0,0,3,2,1.0,4,11
7,736,2,3,4,3,0,0.0,0.42857142857142855,0,0,0,4,3,1.0,1,0
12,1276,3,6,6,5,0,0.0,0.5,0,0,0,8,1,1.0,2,0
5,372,2,0,5,0,0,0.0,0.0,0,0,0,3,2,1.0,1,0
16,1735,8,3,13,3,0,0.0,0.1875,0,0,0,4,1,1.0,4,1
15,1575,2,5,10,4,1,0.06666666666666667,0.3333333333333333,0,0,0,9,5,0.9333333333333333,4,8
29,3138,5,11,18,10,0,0.0,0.3793103448275862,4,4,3,7,3,1.0,4,5
12,1293,6,0,12,1,0,0.0,0.0,0,0,0,3,1,1.0,2,15
28,3029,6,11,17,8,0,0.0,0.39285714285714285,5,4,0,6,3,1.0,4,5
4,431,1,1,3,1,0,0.0,0.25,0,0,0,4,4,1.0,1,0
17,1738,2,7,10,6,1,0.058823529411764705,0.4117647058823529,0,0,0,9,7,0.9411764705882353,4,8
8,844,3,4,4,4,0,0.0,0.5,1,0,0,4,1,1.0,1,0
26,2751,5,10,16,9,0,0.0,0.38461538461538464,4,3,1,8,3,1.0,4,5
19,2018,2,7,12,7,1,0.05263157894736842,0.3684210526315789,0,0,0,9,9,0.9473684210526315,4,8
13,1370,2,5,8,5,0,0.0,0.38461538461538464,0,0,0,7,6,1.0,3,0
9,970,2,3,6,2,0,0.0,0.3333333333333333,0,0,0,6,3,1.0,2,0
18,1849,10,1,17,2,0,0.0,0.05555555555555555,0,0,0,3,1,1.0,4,12
27,2238,19,5,22,4,0,0.0,0.18518518518518517,0,0,0,2,1,1.0,4,3
11,1213,6,2,9,1,0,0.0,0.18181818181818182,1,1,0,3,1,1.0,2,7
12,1322,2,5,7,3,0,0.0,0.4166666666666667,1,1,1,7,5,1.0,2,9
6,637,3,3,3,2,0,0.0,0.5,0,0,0,2,2,1.0,1,0
15,1664,10,1,14,2,0,0.0,0.06666666666666667,0,0,0,2,1,1.0,4,6
12,1330,7,3,9,3,0,0.0,0.25,0,0,0,2,1,1.0,2,15
11,1116,2,4,7,3,1,0.09090909090909091,0.36363636363636365,2,1,0,5,5,0.9090909090909091,2,0
10,1083,4,3,7,3,0,0.0,0.3,1,0,0,4,1,1.0,2,0
3,285,2,0,3,0,0,0.0,0.0,0,0,0,2,1,1.0,1,0
12,1311,6,3,9,2,0,0.0,0.25,0,0,0,3,1,1.0,2,15
17,1834,6,7,10,6,0,0.0,0.4117647058823529,1,0,0,4,1,1.0,4,4
4,441,2,2,2,2,0,0.0,0.5,0,0,0,3,1,1.0,1,0
12,1341,5,6,6,4,0,0.0,0.5,0,0,0,4,1,1.0,2,15
10,1079,3,3,7,4,0,0.0,0.3,2,1,0,4,2,1.0,2,0
9,954,2,3,6,2,0,0.0,0.3333333333333333,0,0,0,5,4,1.0,2,0
5,546,2,2,3,2,0,0.0,0.4,0,0,0,4,1,1.0,1,0
15,1598,3,6,9,5,0,0.0,0.4,0,0,0,7,4,1.0,4,0
7,754,3,3,4,3,0,0.0,0.42857142857142855,0,0,0,4,1,1.0,1,7
9,1005,3,4,5,4,0,0.0,0.4444444444444444,0,0,0,5,2,1.0,2,0
21,2287,10,6,15,6,0,0.0,0.2857142857142857,1,1,0,3,1,1.0,4,7
9,955,1,4,5,3,0,0.0,0.4444444444444444,0,0,0,9,9,1.0,2,0
18,1772,13,2,16,3,0,0.0,0.1111111111111111,0,0,0,2,1,1.0,4,12
11,1165,6,2,9,2,0,0.0,0.18181818181818182,0,0,0,3,1,1.0,2,7
7,797,1,1,6,3,0,0.0,0.14285714285714285,0,0,0,7,7,1.0,1,0
5,555,2,2,3,2,0,0.0,0.4,0,0,0,3,2,1.0,1,0
5,527,2,1,4,1,0,0.0,0.2,0,0,0,3,2,1.0,1,0
5,554,1,1,4,1,0,0.0,0.2,0,0,0,5,5,1.0,1,0
24,2613,7,10,14,8,0,0.0,0.4166666666666667,0,0,0,9,1,1.0,4,4
18,1943,4,6,12,5,0,0.0,0.3333333333333333,0,0,0,9,1,1.0,4,14
5,543,1,1,4,1,0,0.0,0.2,0,0,0,5,5,1.0,1,0
12,1263,6,3,9,3,0,0.0,0.25,0,0,0,3,1,1.0,2,15
14,1550,2,5,9,4,0,0.0,0.35714285714285715,1,1,0,7,7,1.0,3,0
8,815,2,3,5,2,0,0.0,0.375,0,0,0,5,3,1.0,1,0
27,2871,5,10,17,9,0,0.0,0.37037037037037035,5,5,0,7,3,1.0,4,5
12,1256,3,5,7,5,0,0.0,0.4166666666666667,0,0,0,5,3,1.0,2,0
16,1710,7,4,12,3,0,0.0,0.25,1,0,0,3,1,1.0,4,1
16,1772,7,1,15,1,0,0.0,0.0625,0,0,0,3,1,1.0,4,6
12,1305,5,3,9,3,0,0.0,0.25,0,0,0,3,1,1.0,2,15
16,1746,7,3,13,2,0,0.0,0.1875,0,0,0,3,1,1.0,4,1
8,866,3,3,5,3,0,0.0,0.375,1,0,0,5,1,1.0,1,0
7,760,4,0,7,0,0,0.0,0.0,0,0,0,3,1,1.0,1,7
10,1056,3,5,5,5,0,0.0,0.5,0,0,0,4,3,1.0,2,0
22,2432,7,8,14,7,0,0.0,0.36363636363636365,1,1,0,4,2,1.0,4,4
13,1384,2,5,8,5,0,0.0,0.38461538461538464,1,1,0,7,6,1.0,3,0
12,1366,6,2,10,3,0,0.0,0.16666666666666666,0,0,0,2,2,1.0,2,15
12,1323,7,4,8,4,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,2,7
4,432,2,1,3,1,0,0.0,0.25,0,0,0,3,1,1.0,1,0
15,1710,8,3,12,4,0,0.0,0.2,0,0,0,3,1,1.0,4,2
15,1658,2,6,9,5,0,0.0,0.4,0,0,0,9,6,1.0,4,0
11,1043,3,4,7,3,1,0.18181818181818182,0.36363636363636365,2,1,1,4,2,0.8181818181818182,2,0
10,1061,3,4,6,4,0,0.0,0.4,1,0,0,5,2,1.0,2,0
16,1682,2,6,10,5,1,0.0625,0.375,0,0,0,8,7,0.9375,4,8
12,1307,5,5,7,2,0,0.0,0.4166666666666667,0,0,0,4,1,1.0,2,15
16,1785,7,5,11,5,0,0.0,0.3125,0,0,0,3,1,1.0,4,1
11,1150,6,0,11,1,0,0.0,0.0,0,0,0,3,1,1.0,2,13
9,1023,4,1,8,1,0,0.0,0.1111111111111111,0,0,0,3,2,1.0,2,7
5,553,2,1,4,2,0,0.0,0.2,0,0,0,3,2,1.0,1,0
14,1507,2,7,7,4,0,0.0,0.5,1,1,1,9,5,1.0,3,0
9,969,3,4,5,3,0,0.0,0.4444444444444444,0,0,0,4,1,1.0,2,0
13,1452,6,4,9,3,0,0.0,0.3076923076923077,0,0,0,4,1,1.0,3,10
16,1725,4,6,10,5,0,0.0,0.375,0,0,0,8,2,1.0,4,0
24,2569,4,10,14,8,0,0.0,0.4166666666666667,3,2,1,8,4,1.0,4,5
14,1332,9,2,12,2,0,0.0,0.14285714285714285,0,0,0,3,1,1.0,3,13
10,979,2,5,5,3,1,0.1,0.5,2,1,0,5,4,0.9,2,0
27,2858,6,11,16,9,0,0.0,0.4074074074074074,5,5,1,6,3,1.0,4,5
10,1116,2,4,6,4,0,0.0,0.4,1,1,0,7,3,1.0,2,0
12,1306,2,4,8,4,0,0.0,0.3333333333333333,0,0,0,6,6,1.0,2,0
26,2829,4,8,18,6,0,0.0,0.3076923076923077,3,3,0,8,5,1.0,4,5
15,1451,9,1,14,1,0,0.0,0.06666666666666667,0,0,0,3,1,1.0,4,13
8,885,3,3,5,2,0,0.0,0.375,0,0,0,3,2,1.0,1,0
4,453,1,2,2,1,0,0.0,0.5,0,0,0,4,4,1.0,1,0
7,734,2,2,5,2,0,0.0,0.2857142857142857,0,0,0,5,2,1.0,1,0
12,1328,5,3,9,3,0,0.0,0.25,0,0,0,3,2,1.0,2,15
10,1094,3,3,7,3,0,0.0,0.3,1,0,0,4,3,1.0,2,0
15,1652,8,3,12,3,0,0.0,0.2,0,0,0,3,1,1.0,4,7
16,1779,8,3,13,2,0,0.0,0.1875,0,0,0,4,1,1.0,4,6
7,717,3,3,4,3,0,0.0,0.42857142857142855,1,0,0,3,2,1.0,1,0
24,2237,14,3,21,2,0,0.0,0.125,1,0,0,4,1,1.0,4,3
12,1309,8,2,10,2,0,0.0,0.16666666666666666,0,0,0,2,1,1.0,2,15
13,1370,4,6,7,5,0,0.0,0.46153846153846156,0,0,0,6,1,1.0,3,0
12,1308,2,3,9,4,0,0.0,0.25,1,1,1,7,5,1.0,2,8
10,1060,2,2,8,2,0,0.0,0.2,2,1,0,6,4,1.0,2,0
6,651,2,2,4,2,0,0.0,0.3333333333333333,0,0,0,4,2,1.0,1,0
18,1750,11,1,17,1,0,0.0,0.05555555555555555,0,0,0,2,1,1.0,4,12
7,745,3,4,3,2,0,0.0,0.5714285714285714,0,0,0,4,1,1.0,1,0
13,1378,2,4,9,4,0,0.0,0.3076923076923077,1,0,0,7,6,1.0,3,9
9,953,2,4,5,2,0,0.0,0.4444444444444444,1,1,1,5,4,1.0,2,0
9,996,2,4,5,3,0,0.0,0.4444444444444444,1,0,0,7,2,1.0,2,0
7,741,1,2,5,2,0,0.0,0.2857142857142857,0,0,0,7,7,1.0,1,0
29,3080,5,12,17,11,0,0.0,0.41379310344827586,4,4,0,7,4,1.0,4,5
16,1757,8,5,11,3,0,0.0,0.3125,0,0,0,3,1,1.0,4,6
19,2107,10,1,18,2,0,0.0,0.05263157894736842,0,0,0,3,1,1.0,4,10
17,1916,9,3,14,4,0,0.0,0.17647058823529413,0,0,0,2,1,1.0,4,11
23,2498,7,11,12,10,0,0.0,0.4782608695652174,0,0,0,5,1,1.0,4,4
6,633,1,2,4,2,0,0.0,0.3333333333333333,0,0,0,6,6,1.0,1,0
16,1745,6,7,9,6,0,0.0,0.4375,1,0,0,3,2,1.0,4,4
11,1177,2,4,7,3,0,0.0,0.36363636363636365,1,0,0,7,4,1.0,2,0
20,2145,9,5,15,5,0,0.0,0.25,0,0,0,3,1,1.0,4,7
12,1292,7,1,11,2,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,2,15
12,1314,2,4,8,3,0,0.0,0.3333333333333333,2,1,1,6,6,1.0,2,9
13,1367,2,5,8,4,0,0.0,0.38461538461538464,1,0,0,7,6,1.0,3,9
9,948,2,4,5,4,0,0.0,0.4444444444444444,0,0,0,7,2,1.0,2,0
17,1863,9,0,17,0,0,0.0,0.0,0,0,0,2,1,1.0,4,11
12,1300,6,0,12,1,0,0.0,0.0,0,0,0,3,1,1.0,2,15
24,2191,16,4,20,4,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,4,3
22,2372,5,10,12,8,0,0.0,0.45454545454545453,1,0,1,11,1,1.0,4,4
11,1196,2,3,8,3,0,0.0,0.2727272727272727,1,0,0,7,4,1.0,2,0
