,Domain,Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
115,ithihrupponrsfq.biz,15,1654,7,4,11,4,0,0,0.0,0.26666666666666666,1,0,0,4,1,1.0,8
116,ztmhqupyikuokkv.com,15,1686,7,4,11,3,0,0,0.0,0.26666666666666666,0,0,0,4,1,1.0,8
117,zwyuqooogaopsmk.info,15,1679,7,6,9,3,0,0,0.0,0.4,0,0,0,3,1,1.0,8
118,gmsozylsmnpnzpv.biz,15,1697,7,1,14,2,0,0,0.0,0.06666666666666667,0,0,0,3,2,1.0,8
119,iyvyjtfmbsnvvlu.info,15,1682,7,2,13,3,0,0,0.0,0.13333333333333333,0,0,0,3,1,1.0,8
120,kdmecqpjljwikmr.com,15,1615,9,2,13,2,0,0,0.0,0.13333333333333333,0,0,0,2,1,1.0,8
121,ruvnkclolpojnu.biz,14,1548,6,4,10,4,0,0,0.0,0.2857142857142857,0,0,0,4,1,1.0,8
122,vyesumxqnydsxqks.info,16,1815,10,2,14,3,0,0,0.0,0.125,0,0,0,3,1,1.0,8
123,qnwnwiwrlzriti.com,14,1579,8,3,11,3,0,0,0.0,0.21428571428571427,0,0,0,3,1,1.0,8
124,quejzdrnrvrxmumx.org,16,1804,9,3,13,2,0,0,0.0,0.1875,0,0,0,3,1,1.0,8
125,qnctspjuudihht.info,14,1534,7,3,11,2,0,0,0.0,0.21428571428571427,0,0,0,3,1,1.0,8
126,yymmunrsqfvvmpne.biz,16,1799,8,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,8
127,tbflocflnkltrhf.biz,15,1605,6,1,14,1,0,0,0.0,0.06666666666666667,0,0,0,3,2,1.0,8
128,uqsugiphwqttuvq.com,15,1698,9,4,11,4,0,0,0.0,0.26666666666666666,0,0,0,2,1,1.0,8
129,khusjzlwovbxjghh.biz,16,1762,8,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,8
130,zimykiphudnlfvnn.org,16,1760,7,3,13,4,0,0,0.0,0.1875,0,0,0,3,1,1.0,8
131,gnwrqdsjsygns.info,13,1444,6,0,13,1,0,0,0.0,0.0,0,0,0,3,2,1.0,8
132,otymiejziwmton.com,14,1561,7,5,9,5,0,0,0.0,0.35714285714285715,0,0,0,3,1,1.0,8
133,pspdqntfqbixpxt.com,15,1664,9,1,14,1,0,0,0.0,0.06666666666666667,0,0,0,3,1,1.0,8
134,powuzqmnrxwoivg.com,15,1703,8,4,11,3,0,0,0.0,0.26666666666666666,0,0,0,3,1,1.0,8
135,nnyopstfirotmszq.org,16,1802,8,3,13,3,0,0,0.0,0.1875,0,0,0,3,1,1.0,8
136,sslocvjhlpnqbsqy.biz,16,1766,9,1,15,2,0,0,0.0,0.0625,0,0,0,3,1,1.0,8
137,rxjwtegojzgsiy.biz,14,1562,8,3,11,3,0,0,0.0,0.21428571428571427,0,0,0,3,1,1.0,8
138,otujmmkwzzgknlqr.info,16,1793,9,2,14,2,0,0,0.0,0.125,0,0,0,2,1,1.0,8
139,qqlsnqlhvsrrmnls.com,16,1787,9,0,16,0,0,0,0.0,0.0,0,0,0,2,1,1.0,8
140,hjqtemsrpyqunu.biz,14,1568,7,3,11,4,0,0,0.0,0.21428571428571427,0,0,0,3,1,1.0,8
141,sroooopyiwrunje.info,15,1678,7,7,8,3,0,0,0.0,0.4666666666666667,1,1,0,3,1,1.0,8
142,ipyjlrjqkfhtzjz.net,15,1664,10,1,14,2,0,0,0.0,0.06666666666666667,0,0,0,2,1,1.0,8
143,rotpjtrgjowkhjkn.biz,16,1762,8,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,8
144,klzartymsvumonql.org,16,1795,7,3,13,4,0,0,0.0,0.1875,0,0,0,4,1,1.0,8
145,rcvsorfplkeikqsn.com,16,1751,7,3,13,2,0,0,0.0,0.1875,0,0,0,4,1,1.0,8
146,sqorjwnpzyyqpq.net,14,1602,9,1,13,2,0,0,0.0,0.07142857142857142,0,0,0,2,1,1.0,8
