,Domain,Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
156,rjqwvpawqactwijh.eu,16,1757,9,3,13,3,0,0,0.0,0.1875,1,1,0,3,1,1.0,3
157,rqjshqaooodvpbeh.eu,16,1728,8,5,11,2,0,0,0.0,0.3125,1,0,0,3,1,1.0,3
158,rxcoseagmdrxitlt.eu,16,1748,9,4,12,3,0,0,0.0,0.25,2,0,1,3,1,1.0,3
159,rfikefaxwesaomgt.eu,16,1719,7,6,10,5,0,0,0.0,0.375,1,0,0,3,1,1.0,3
160,rmbgpsmcustchfbt.eu,16,1726,7,1,15,1,0,0,0.0,0.0625,0,0,0,3,1,1.0,3
161,rttongmtfhiraxig.eu,16,1745,6,4,12,4,0,0,0.0,0.25,0,0,0,4,1,1.0,3
162,rbaxytyxpijtsddg.eu,16,1764,9,2,14,4,0,0,0.0,0.125,1,0,0,2,1,1.0,3
163,risgkuypnwkvlvks.eu,16,1796,10,2,14,2,0,0,0.0,0.125,0,0,0,3,1,1.0,3
164,lgudatqcrkmatdon.eu,16,1717,7,4,12,4,0,0,0.0,0.25,0,0,0,4,1,1.0,3
165,lnnyxtdtcyncmvva.eu,16,1772,7,1,15,3,0,0,0.0,0.0625,0,0,0,3,1,1.0,3
166,lugujudlancrfoqa.eu,16,1719,7,6,10,6,0,0,0.0,0.375,0,0,0,3,1,1.0,3
167,lcmquiddxodtxtxm.eu,16,1763,7,3,13,2,0,0,0.0,0.1875,0,0,0,4,1,1.0,3
168,ljfmgjduidrvqmsm.eu,16,1734,8,2,14,1,0,0,0.0,0.125,0,0,0,3,1,1.0,3
169,lqxuewpysesxjfnm.eu,16,1789,9,3,13,3,0,0,0.0,0.1875,0,0,0,3,1,1.0,3
170,lxqqpkpqqstapxuy.eu,16,1809,9,2,14,2,0,0,0.0,0.125,1,1,0,3,1,1.0,3
171,lfwmblpiohipiqpy.eu,16,1744,7,4,12,4,0,0,0.0,0.25,0,0,0,3,1,1.0,3
