,Domain,Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
69,wpwtteg2vs9.net,11,1126,7,1,10,1,0,0,0.0,0.09090909090909091,0,0,0,3,1,1.0,14
70,5pix9fu1kao.com,11,1030,6,4,7,3,0,0,0.0,0.36363636363636365,0,0,0,3,1,1.0,14
71,oxylwszyaaz.net,11,1253,6,3,8,3,0,0,0.0,0.2727272727272727,1,0,0,3,1,1.0,14
72,bxcqk4qoyjxigk.com,14,1475,9,2,12,2,0,0,0.0,0.14285714285714285,0,0,0,3,1,1.0,14
73,mbjtv9pwwzdiqc.net,14,1493,9,1,13,1,0,0,0.0,0.07142857142857142,0,0,0,2,1,1.0,14
74,zf4xsqbdfx9.com,11,1101,7,0,11,0,0,0,0.0,0.0,0,0,0,3,1,1.0,14
75,ivsytuas4zk5.net,12,1238,7,3,9,3,0,0,0.0,0.25,0,0,0,4,1,1.0,14
76,j4oukvsr2pwyb.com,13,1340,8,2,11,2,0,0,0.0,0.15384615384615385,0,0,0,2,1,1.0,14
77,dfim54kv9l1nx.net,13,1190,8,1,12,1,0,0,0.0,0.07692307692307693,0,0,0,3,1,1.0,14
78,xr1mzjoyjvvli.com,13,1407,9,2,11,2,0,0,0.0,0.15384615384615385,0,0,0,3,1,1.0,14
79,m1ekt1bgwuns1.net,13,1242,9,2,11,2,0,0,0.0,0.15384615384615385,0,0,0,3,1,1.0,14
80,9voygk4grq.com,10,999,7,1,9,1,0,0,0.0,0.1,0,0,0,3,1,1.0,14
81,eu9gd3frbp.net,10,955,6,2,8,1,0,0,0.0,0.2,0,0,0,2,1,1.0,14
82,hwfxcqblcl.com,10,1070,6,0,10,0,0,0,0.0,0.0,0,0,0,3,1,1.0,14
83,tbl2ykus9p5gch.net,14,1360,11,1,13,2,0,0,0.0,0.07142857142857142,0,0,0,2,1,1.0,14
84,aoriu2l1lh5ny1.com,14,1296,10,4,10,3,0,0,0.0,0.2857142857142857,1,0,0,2,1,1.0,14
85,ellknj5gsu3dw3.net,14,1349,9,2,12,2,0,0,0.0,0.14285714285714285,0,0,0,3,1,1.0,14
86,ldf3wpxw3ibfyz.com,14,1430,9,1,13,2,0,0,0.0,0.07142857142857142,0,0,0,3,1,1.0,14
87,ozis594oqjpdvf.net,14,1377,8,3,11,3,0,0,0.0,0.21428571428571427,0,0,0,3,1,1.0,14
88,49cvuhx535mz.com,12,1055,6,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,14
89,w5pioilkzv2b.net,12,1208,8,3,9,1,0,0,0.0,0.25,1,1,0,3,1,1.0,14
90,qglawcksfxbd.com,12,1281,5,1,11,1,0,0,0.0,0.08333333333333333,1,0,0,3,2,1.0,14
91,efklilugte.net,10,1068,4,4,6,3,0,0,0.0,0.4,0,0,0,3,2,1.0,14
92,mz9vtm4qhr.com,10,1014,7,0,10,0,0,0,0.0,0.0,0,0,0,2,1,1.0,14
93,w1f5je9rub.net,10,916,7,2,8,2,0,0,0.0,0.2,1,1,0,3,1,1.0,14
94,edehyor1m5ez1.com,13,1235,8,4,9,4,0,0,0.0,0.3076923076923077,0,0,0,3,1,1.0,14
95,o45bqplrnltz1a.net,14,1363,9,2,12,2,0,0,0.0,0.14285714285714285,1,0,0,2,1,1.0,14
96,5tdamkdqqn.com,10,1018,6,1,9,1,0,0,0.0,0.1,1,0,0,3,1,1.0,14
97,wfektn123idmy.net,13,1240,6,2,11,3,0,0,0.0,0.15384615384615385,0,0,0,3,1,1.0,14
98,hho5hfzqyzlhh.com,13,1372,9,1,12,2,0,0,0.0,0.07692307692307693,0,0,0,2,1,1.0,14
99,cjh332hgsuzy.net,12,1143,5,1,11,2,0,0,0.0,0.08333333333333333,0,0,0,4,1,1.0,14
100,dwm4zp19t34hpys.com,15,1391,8,0,15,1,0,0,0.0,0.0,0,0,0,3,1,1.0,14
101,txeenzhxkky49kb.net,15,1543,8,2,13,2,0,0,0.0,0.13333333333333333,0,0,0,3,1,1.0,14
102,kuqktur3sniw.com,12,1291,7,3,9,3,0,0,0.0,0.25,0,0,0,3,1,1.0,14
103,aqqtzjjhibry.net,12,1315,7,2,10,3,0,0,0.0,0.16666666666666666,1,0,0,2,1,1.0,14
104,b9xobhxu3rta.com,12,1203,7,3,9,3,0,0,0.0,0.25,0,0,0,3,1,1.0,14
105,r1vt29imlu19.net,12,1049,7,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,2,1,1.0,14
106,fdymqo5dxdmi.com,12,1243,8,2,10,3,0,0,0.0,0.16666666666666666,0,0,0,2,1,1.0,14
107,xqwsracusuzr.net,12,1362,7,3,9,3,0,0,0.0,0.25,1,0,0,3,1,1.0,14
108,srrzqbbutwiz.com,12,1353,5,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,3,2,1.0,14
109,dctdv5uzizy1p.net,13,1334,8,2,11,3,0,0,0.0,0.15384615384615385,0,0,0,3,1,1.0,14
110,edetrf43fm4f.com,12,1102,7,2,10,2,0,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,14
111,xf54oakuarih.net,12,1179,6,5,7,3,0,0,0.0,0.4166666666666667,1,0,0,3,1,1.0,14
112,ed12axxcd2qpuf.com,14,1330,8,3,11,3,0,0,0.0,0.21428571428571427,1,0,0,2,1,1.0,14
113,jutknhjabw5pzp.net,14,1479,8,2,12,2,0,0,0.0,0.14285714285714285,0,0,0,3,1,1.0,14
114,azwspxiu3isk5s.com,14,1453,10,4,10,3,0,0,0.0,0.2857142857142857,1,0,0,2,1,1.0,14
115,4kvw9omoomg2ij.net,14,1368,8,4,10,3,0,0,0.0,0.2857142857142857,0,0,0,3,1,1.0,14
116,fhzg95d9yzvu.com,12,1176,8,1,11,2,0,0,0.0,0.08333333333333333,0,0,0,2,1,1.0,14
117,ffqydymi2kia.net,12,1232,7,3,9,4,0,0,0.0,0.25,0,0,0,3,1,1.0,14
118,afynyfw5zejs.com,12,1269,7,2,10,4,0,0,0.0,0.16666666666666666,1,0,0,2,1,1.0,14
119,mqe5tejzccce.net,12,1219,8,3,9,2,0,0,0.0,0.25,0,0,0,3,1,1.0,14
120,ji4ct4thh1dy441.com,15,1277,9,1,14,2,0,0,0.0,0.06666666666666667,0,0,0,3,1,1.0,14
121,gvad3nts42.net,10,912,6,1,9,1,0,0,0.0,0.1,1,0,0,3,1,1.0,14
122,2sisdull1k.com,10,974,6,2,8,2,0,0,0.0,0.2,0,0,0,4,1,1.0,14
123,ipewxrqkcb.net,10,1088,6,2,8,2,0,0,0.0,0.2,0,0,0,3,1,1.0,14
124,ruy2uhapbkp1.com,12,1198,7,3,9,3,0,0,0.0,0.25,1,0,0,3,1,1.0,14
125,4jknjlwdajtl.net,12,1235,7,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,2,1,1.0,14
126,ochq3fa3vsoimby.com,15,1505,9,4,11,4,0,0,0.0,0.26666666666666666,0,0,0,3,1,1.0,14
127,3j2bxcmsbze3x35.net,15,1344,10,1,14,1,0,0,0.0,0.06666666666666667,0,0,0,3,1,1.0,14
128,xiaebqtfc9.com,10,1008,5,3,7,1,0,0,0.0,0.3,0,0,0,3,1,1.0,14
129,1yi5n9figm.net,10,914,7,2,8,2,0,0,0.0,0.2,0,0,0,3,1,1.0,14
130,rmbozc9ugc.com,10,1029,5,2,8,2,0,0,0.0,0.2,0,0,0,3,1,1.0,14
131,ui4qqa2499.net,10,813,5,3,7,2,0,0,0.0,0.3,1,0,0,4,1,1.0,14
132,bylsmghnqc.com,10,1080,5,0,10,1,0,0,0.0,0.0,0,0,0,3,1,1.0,14
133,13mlasyuxa.net,10,984,5,3,7,3,0,0,0.0,0.3,1,0,0,4,1,1.0,14
134,2f2rvudqfg.com,10,969,7,1,9,1,0,0,0.0,0.1,0,0,0,2,1,1.0,14
135,ugb4rclnj2.net,10,957,7,1,9,1,0,0,0.0,0.1,0,0,0,2,1,1.0,14
136,wr2ogetnu11.com,11,1039,6,3,8,3,0,0,0.0,0.2727272727272727,0,0,0,3,1,1.0,14
137,aya9kf9oamjaed.net,14,1359,8,6,8,3,0,0,0.0,0.42857142857142855,0,0,0,3,1,1.0,14
138,azajsppkpatj.com,12,1299,5,3,9,3,0,0,0.0,0.25,0,0,0,3,1,1.0,14
139,c1dtqysq1lv4.net,12,1153,9,0,12,1,0,0,0.0,0.0,0,0,0,2,1,1.0,14
140,fzn2mvla44pg.com,12,1135,7,1,11,1,0,0,0.0,0.08333333333333333,0,0,0,2,1,1.0,14
141,uxgfmicgge.net,10,1062,5,3,7,2,0,0,0.0,0.3,0,0,0,3,1,1.0,14
