,Domain,Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
167,obligationsearchprovideweigh.com,28,2987,4,12,16,9,0,0,0.0,0.42857142857142855,2,1,0,10,5,1.0,7
168,betstabletoolmixedcontest.com,25,2699,5,9,16,8,0,0,0.0,0.36,3,3,0,7,4,1.0,7
169,interestmarrydoggapcommit.com,25,2708,5,8,17,9,0,0,0.0,0.32,3,3,0,8,3,1.0,7
170,mouseradiogroupbluewellground.com,29,3152,6,13,16,8,0,0,0.0,0.4482758620689655,5,5,2,6,4,1.0,7
171,designerlackrewardholdcredit.com,28,2963,5,9,19,9,0,0,0.0,0.32142857142857145,5,4,1,8,4,1.0,7
172,stresscostcashratestaffpass.com,27,2931,6,7,20,7,0,0,0.0,0.25925925925925924,6,6,0,6,4,1.0,7
173,backfootclosedlayboxfocus.com,25,2674,6,9,16,8,0,0,0.0,0.36,5,5,1,6,3,1.0,7
174,halfridliftshiftcashreceive.com,27,2857,6,9,18,7,0,0,0.0,0.3333333333333333,4,3,0,7,3,1.0,7
175,bottlebenchmovedesirewise.com,25,2677,5,10,15,9,0,0,0.0,0.4,4,4,0,6,4,1.0,7
176,couragefeardatetreetipreduce.com,28,2967,6,14,14,10,0,0,0.0,0.5,5,4,0,7,3,1.0,7
177,eggneckcorrectzonespeakprint.com,28,3011,6,9,19,8,0,0,0.0,0.32142857142857145,4,4,1,7,3,1.0,7
178,messshineabusechallengedrive.com,28,2972,5,11,17,9,0,0,0.0,0.39285714285714285,5,5,1,9,4,1.0,7
179,outsideupsetweighrubdump.com,24,2625,5,10,14,7,0,0,0.0,0.4166666666666667,3,2,1,7,3,1.0,7
180,seriesassociateloanprogress.com,27,2918,4,12,15,9,0,0,0.0,0.4444444444444444,4,3,1,9,4,1.0,7
181,bandweighsendpieceforget.com,24,2528,5,9,15,7,0,0,0.0,0.375,3,3,0,6,3,1.0,7
182,masterlightpagerollshelter.com,26,2801,5,8,18,8,0,0,0.0,0.3076923076923077,5,5,2,7,4,1.0,7
183,instancevaryactsucceedpoint.com,27,2901,5,10,17,8,0,0,0.0,0.37037037037037035,3,2,0,8,3,1.0,7
184,wheelsmartbottlewerepray.com,24,2613,5,8,16,7,0,0,0.0,0.3333333333333333,2,2,0,6,4,1.0,7
185,oildistrictavoidholepaint.com,25,2689,5,11,14,8,0,0,0.0,0.44,4,4,0,8,3,1.0,7
186,facesummerdiscovertwistcommit.com,29,3147,5,10,19,10,0,0,0.0,0.3448275862068966,3,3,0,8,4,1.0,7
187,gradeassociateresolvechart.com,26,2769,4,11,15,9,0,0,0.0,0.4230769230769231,4,4,1,9,5,1.0,7
188,clerkraceflowerperfectbuilding.com,30,3186,5,10,20,9,0,0,0.0,0.3333333333333333,4,4,0,8,4,1.0,7
189,notepushgroundpersuadehurt.com,26,2849,5,10,16,8,0,0,0.0,0.38461538461538464,4,4,1,8,4,1.0,7
190,cornerstudypooldishdoubt.com,24,2626,5,8,16,7,0,0,0.0,0.3333333333333333,5,5,1,6,4,1.0,7
191,parkingquitinterestedessay.com,26,2827,4,10,16,9,0,0,0.0,0.38461538461538464,3,2,1,10,4,1.0,7
192,titlerequireblankshiftshelter.com,29,3132,5,10,19,9,0,0,0.0,0.3448275862068966,4,4,1,7,5,1.0,7
193,switchscriptinvitesearch.com,24,2604,4,7,17,6,0,0,0.0,0.2916666666666667,4,4,0,6,6,1.0,7
194,restaurantlosttitleresolve.com,26,2861,4,10,16,8,0,0,0.0,0.38461538461538464,3,2,0,10,4,1.0,7
195,lecturebendcandyavoidprovided.com,29,3084,5,11,18,10,0,0,0.0,0.3793103448275862,3,3,0,8,4,1.0,7
196,boyfriendsurveyprogramofficer.com,29,3142,4,10,19,9,0,0,0.0,0.3448275862068966,4,3,0,9,6,1.0,7
197,cornerholdcrashfunctionattract.com,30,3226,5,9,21,8,0,0,0.0,0.3,4,4,2,8,4,1.0,7
198,signalhabitjurysiteinstall.com,26,2812,5,9,17,9,0,0,0.0,0.34615384615384615,4,4,2,7,4,1.0,7
199,materialcatorganizediscuss.com,26,2788,4,11,15,10,0,0,0.0,0.4230769230769231,2,1,1,8,3,1.0,7
200,saltfarmcashcriticizesail.com,25,2664,5,9,16,8,0,0,0.0,0.36,4,4,1,9,4,1.0,7
201,demandimaginechallengelack.com,26,2689,4,10,16,10,0,0,0.0,0.38461538461538464,3,3,1,9,4,1.0,7
202,sentencevarycarddogobject.com,25,2658,5,8,17,9,0,0,0.0,0.32,4,4,0,8,3,1.0,7
203,brainflowaccountinsistcondition.com,31,3346,5,12,19,9,0,0,0.0,0.3870967741935484,4,4,0,9,4,1.0,7
204,dreamreasoncarpetsolveemploy.com,28,3023,5,11,17,8,0,0,0.0,0.39285714285714285,4,4,1,6,5,1.0,7
205,dayageretaintrafficboxindicate.com,30,3159,6,13,17,10,0,0,0.0,0.43333333333333335,4,3,1,8,3,1.0,7
206,languagerememberestimate.com,24,2543,3,11,13,9,0,0,0.0,0.4583333333333333,2,1,0,8,8,1.0,7
